﻿Category,Title,Date,Summary,Article URL,Source
IS,CVE-2026-39316 CUPS has a use-after-free in `cupsdDeleteTemporaryPrinters` via dangling subscription pointer,2026-04-09T08:01:51Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-39316,Microsoft MSRC
IS,CVE-2026-34990 OpenPrinting CUPS: Local print admin token disclosure using temporary printers,2026-04-09T08:01:45Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-34990,Microsoft MSRC
IS,CVE-2026-34980 OpenPrinting CUPS: Shared PostScript queue lets anonymous Print-Job requests reach `lp` code execution over the network,2026-04-09T08:01:40Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-34980,Microsoft MSRC
IS,CVE-2026-34979 OpenPrinting CUPS: Heap overflow in `get_options()`,2026-04-09T08:01:35Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-34979,Microsoft MSRC
IS,CVE-2026-34978 OpenPrinting CUPS: Path traversal in RSS notify-recipient-uri enables file write outside CacheDir/rss (and clobbering of job.cache),2026-04-09T08:01:30Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-34978,Microsoft MSRC
IS,CVE-2026-34933 Avahi: Reachable assertion in `transport_flags_from_domain()` via conflicting publish flags crashes avahi-daemon,2026-04-09T08:01:25Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-34933,Microsoft MSRC
IS,Hackers steal $3.6 million from crypto ATM giant Bitcoin Depot,2026-04-09T07:44:55Z,"Bitcoin Depot, which operates one of the largest Bitcoin ATM networks, says attackers stole $3.665 million worth of Bitcoin from its crypto wallets after breaching its systems last month. [...]",https://www.bleepingcomputer.com/news/security/crypto-atm-giant-bitcoin-depot-says-hackers-stole-36-million-from-its-wallets/,BleepingComputer
IS,Microsoft suspends dev accounts for high-profile open source projects,2026-04-09T06:46:26Z,"Microsoft has suspended developer accounts used to maintain multiple high-profile open-source projects without proper notification and no way to quickly reinstate them, effectively blocking them from publishing new software builds and security patches for Windows users. [...]",https://www.bleepingcomputer.com/news/microsoft/microsoft-suspends-dev-accounts-for-high-profile-open-source-projects/,BleepingComputer
IRS,"Last-minute filing tips, resources to help taxpayers who still need to file",2026-04-09T00:00:00Z,"IR-2026-47, April 9, 2026 — The Internal Revenue Service reminds last-minute tax filers that the April 15 tax deadline is next week.",https://www.irs.gov/newsroom/last-minute-filing-tips-resources-to-help-taxpayers-who-still-need-to-file,IRS
Mortgage,Mortgage Rates Inch Down,2026-04-09T00:00:00Z,Auto synopsis: Freddie Mac item in Mortgage — Mortgage Rates Inch Down.,https://www.globenewswire.com/news-release/2026/04/09/3271258/0/en/Mortgage-Rates-Inch-Down.html,Freddie Mac
Payments,"Bottomline Now a Nacha Preferred Partner for ACH Experience, Open Banking, and Risk and Fraud Prevention",2026-04-09T00:00:00Z,"RESTON, Virginia, April 9, 2026 – Nacha announced today that Bottomline has become a Nacha Preferred Partner for ACH Experience, Open Banking, and Risk and Fraud Prevention.Bottomline builds secure and resilient payment technologies which help banks and businesses move money safely and without friction. Bottomline's solutions monitor ACH transactions in real time to spot behav…",https://www.nacha.org/news/bottomline-now-nacha-preferred-partner-ach-experience-open-banking-and-risk-and-fraud,NACHA
IS,"Learn IoT, robotics, and automation in one $49.99 course bundle",2026-04-09T00:00:00Z,"Auto synopsis: BleepingComputer item in IS — Learn IoT, robotics, and automation in one $49.99 course bundle.",https://www.bleepingcomputer.com/offer/deals/learn-iot-robotics-and-automation-in-one-4999-course-bundle/,BleepingComputer
IS,Enhance your online privacy with five years of AdGuard VPN for just $34.97,2026-04-09T00:00:00Z,Auto synopsis: BleepingComputer item in IS — Enhance your online privacy with five years of AdGuard VPN for just $34.97.,https://www.bleepingcomputer.com/offer/deals/enhance-your-online-privacy-with-five-years-of-adguard-vpn-for-just-3497/,BleepingComputer
Federal Register,Sunshine Act Meetings: Notice of Meeting Held With Less Than Seven Days' Advance Notice,2026-04-09T00:00:00Z,Auto synopsis: Federal Register item in Federal Register — Sunshine Act Meetings: Notice of Meeting Held With Less Than Seven Days' Advance Notice.,https://www.federalregister.gov/documents/2026/04/09/2026-06897/sunshine-act-meetings-notice-of-meeting-held-with-less-than-seven-days-advance-notice,Federal Register
Federal Register,Meeting of the Compact Council for the National Crime Prevention and Privacy Compact,2026-04-09T00:00:00Z,The purpose of this notice is to announce a meeting of the National Crime Prevention and Privacy Compact Council (Council) created by the National Crime Prevention and Privacy Compact Act of 1998 (Compact).,https://www.federalregister.gov/documents/2026/04/09/2026-06844/meeting-of-the-compact-council-for-the-national-crime-prevention-and-privacy-compact,Federal Register
Federal Register,"Review of Foreign Ownership Policies for Broadcast, Common Carrier and Aeronautical Radio Licensees",2026-04-09T00:00:00Z,"In this document, the Federal Communications Commission (Commission or FCC) adopted a Report and Order to update foreign ownership rules for common carrier and broadcast licensees to clarify the Commission's review under section 310(b) of the Communications Act of 1934. With regard to common carrier licensees, the Report and Order adopted rules to codify existing policy regard…",https://www.federalregister.gov/documents/2026/04/09/2026-06866/review-of-foreign-ownership-policies-for-broadcast-common-carrier-and-aeronautical-radio-licensees,Federal Register
Executive,"SEQUESTRATION ORDER FOR FISCAL YEAR 2027 PURSUANT TO SECTION 251A OF THE BALANCED BUDGET AND EMERGENCY DEFICIT CONTROL ACT, AS AMENDED",2026-04-08T21:25:47Z,"Auto synopsis: White House item in Executive — SEQUESTRATION ORDER FOR FISCAL YEAR 2027 PURSUANT TO SECTION 251A OF THE BALANCED BUDGET AND EMERGENCY DEFICIT CONTROL ACT, AS AMENDED.",https://www.whitehouse.gov/presidential-actions/2026/04/sequestration-order-for-fiscal-year-2027-pursuant-to-section-251a-of-the-balanced-budgetand-emergency-deficit-control-act-as-amended/,White House
Banking,"Minutes of the Federal Open Market Committee, March 17–18, 2026",2026-04-08T18:00:00Z,"Minutes of the Federal Open Market Committee, March 17–18, 2026",https://www.federalreserve.gov/newsevents/pressreleases/monetary20260408a.htm,FRB
OFAC,New Guidance Unlocks Economic Opportunity for Overlooked Communities,2026-04-08T17:59:11Z,Auto synopsis: Treasury item in OFAC — New Guidance Unlocks Economic Opportunity for Overlooked Communities.,https://home.treasury.gov/news/press-releases/sb0436,Treasury
OFAC,Treasury Proposes Rule to Implement the GENIUS Act’s Requirements to Counter Illicit Finance,2026-04-08T16:00:00Z,Auto synopsis: Treasury item in OFAC — Treasury Proposes Rule to Implement the GENIUS Act’s Requirements to Counter Illicit Finance.,https://home.treasury.gov/news/press-releases/sb0435,Treasury
Payment Card Networks,Visa Opens the Door to AI-Driven Shopping for Businesses Worldwide,2026-04-08T16:00:00Z,"Part of the Visa Intelligent Commerce portfolio, Intelligent Commerce Connect will enable more ways for agents to pay and merchants to accept agentic transactions in a single integration Currently in pilot with select partners including Aldar, AWS, Diddo, Highnote, Mesh, Payabli, Sumvin, and",https://usa.visa.com/about-visa/newsroom/press-releases.releaseId.22276.html,Visa
Banking,Federal Reserve Board invites public comment on proposal that would allow U.S. banks and credit unions to use intermediaries to transfer funds through the FedNow Service,2026-04-08T15:30:00Z,Federal Reserve Board invites public comment on proposal that would allow U.S. banks and credit unions to use intermediaries to transfer funds through the FedNow Service,https://www.federalreserve.gov/newsevents/pressreleases/other20260408a.htm,FRB
OFAC,U.S.-UK Financial Regulatory Working Group Winter 2026: Joint Statement,2026-04-08T13:00:00Z,Auto synopsis: Treasury item in OFAC — U.S.-UK Financial Regulatory Working Group Winter 2026: Joint Statement.,https://home.treasury.gov/news/press-releases/sb0434,Treasury
FinCEN,Treasury Proposes Rule to Implement the GENIUS Act’s Requirements to Counter Illicit Finance,2026-04-08T12:00:00Z,"Today, the U.S. Department of the Treasury’s Financial Crimes Enforcement Network (FinCEN) and the Office of Foreign Assets Control issued a joint proposed rule to implement provisions of the Guiding and Establishing National Innovation for U.S. Stablecoins Act (GENIUS Act). The proposed rule, which implements the GENIUS Act’s anti-money laundering and sanctions compliance pro…",https://www.fincen.gov/news/news-releases/treasury-proposes-rule-implement-genius-acts-requirements-counter-illicit,FinCEN
Fintech Watch,Finastra and Marketnode transform credit agreement onboarding through AI,2026-04-08T12:00:00Z,Auto synopsis: Finastra item in Fintech Watch — Finastra and Marketnode transform credit agreement onboarding through AI.,https://www.finastra.com/press-media/finastra-and-marketnode-transform-credit-agreement-onboarding-through-ai,Finastra
Executive,Effects of Stablecoin Yield Prohibition on Bank Lending,2026-04-08T09:30:00Z,Auto synopsis: White House item in Executive — Effects of Stablecoin Yield Prohibition on Bank Lending.,https://www.whitehouse.gov/research/2026/04/effects-of-stablecoin-yield-prohibition-on-bank-lending/,White House
IS,CVE-2026-4645 Github.com/antchfx/xpath: xpath: denial of service via crafted boolean xpath expressions,2026-04-08T08:41:42Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-4645,Microsoft MSRC
IS,CVE-2006-10003 XML::Parser versions through 2.47 for Perl has an off-by-one heap buffer overflow in st_serial_stack,2026-04-08T08:40:48Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2006-10003,Microsoft MSRC
IS,CVE-2026-29785 NATS Server panic via malicious compression on leafnode port,2026-04-08T08:38:58Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-29785,Microsoft MSRC
IS,CVE-2026-33216 NATS has MQTT plaintext password disclosure,2026-04-08T08:38:51Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-33216,Microsoft MSRC
IS,CVE-2026-5201 Gdk-pixbuf: gdk-pixbuf: denial of service via heap-based buffer overflow when processing a specially crafted jpeg image,2026-04-08T08:38:43Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-5201,Microsoft MSRC
IS,CVE-2026-33554,2026-04-08T08:38:36Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-33554,Microsoft MSRC
IS,CVE-2026-34714,2026-04-08T08:37:47Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-34714,Microsoft MSRC
IS,CVE-2026-33936 python-ecdsa: Denial of Service via improper DER length validation in crafted private keys,2026-04-08T08:36:46Z,Information published.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-33936,Microsoft MSRC
OFAC,Issuance of Amended Russia-related General License and Frequently Asked Questions; Publication of Spanish Translations of Venezuela-related General Licenses and Frequently Asked Questions,2026-04-08T00:00:00Z,Auto synopsis: OFAC item in OFAC — Issuance of Amended Russia-related General License and Frequently Asked Questions; Publication of Spanish Translations of Venezuela-related General Licenses and Frequently Asked Questions.,https://ofac.treasury.gov/recent-actions/20260408,OFAC
IRS,"Treasury, IRS provide guidance to States for nominating census tracts as qualified opportunity zones under the One, Big, Beautiful Bill",2026-04-08T00:00:00Z,"IR-2026-45, April 6, 2026 — The Department of the Treasury and the Internal Revenue Service today issued guidance to the Chief Executive Officers of any State, the District of Columbia, and U.S. territories regarding the procedure for nominating population census tracts to be designated as qualified opportunity zones (QOZs) under the One, Big, Beautiful Bill.",https://www.irs.gov/newsroom/treasury-irs-provide-guidance-to-states-for-nominating-census-tracts-as-qualified-opportunity-zones-under-the-one-big-beautiful-bill,IRS
